1,1,43,0,0,5966,.IMAD,5956,5957,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x3f0,-1,-1,-1,0 
1,1,44,0,0,5975,.IMAD.WIDE,5956,5966,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x400,-1,-1,-1,0 
1,1,45,0,0,6167,.LDG.E.SYS,5966,5975,1,1,1,1,0,4,8,0,6,0,-1,1,32,0,0,-1,0x410,-1,-1,-1,1 
1,1,46,0,0,6170,.STS,5966,6167,1,2,0,0,1,4,11,0,6,0,-1,1,32,0,0,-1,0x420,-1,-1,-1,0 
1,1,49,0,0,6175,.BAR.SYNC,6169,6170,1,0,0,0,0,0,13,0,3,0,-1,1,32,0,0,-1,0x450,1,-1,-1,0 
1,1,47,0,0,6177,.IMAD.WIDE,6167,6168,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x430,-1,-1,-1,0 
1,1,48,0,0,6177,.NOP,6167,6169,4,0,0,0,0,0,1,0,3,0,-1,2,32,0,0,-1,0x440,-1,-1,-1,0 
1,1,52,0,0,6187,.BMOV.32.CLEAR,6177,6179,4,0,1,0,0,0,100,0,7,0,-1,4,32,0,0,-1,0x480,-1,-1,-1,0 
1,1,51,0,0,6188,.LOP3.LUT,6177,6178,4,4,0,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x470,-1,-1,-1,0 
1,1,53,0,0,6188,.BSSY,6179,6180,4,0,0,0,0,0,100,0,7,0,-1,4,32,0,0,-1,0x490,-1,-1,-1,0 
1,1,50,0,0,6369,.LDG.E.SYS,6169,6177,1,1,1,1,0,4,8,0,6,0,-1,1,32,0,0,-1,0x460,-1,-1,-1,1 
1,1,54,0,0,6372,.STS,6179,6369,1,2,0,0,1,4,11,0,6,0,-1,1,32,0,0,-1,0x4a0,-1,-1,-1,0 
1,1,56,0,0,6376,.BAR.SYNC,6369,6371,1,0,0,0,0,0,13,0,3,0,-1,1,32,0,0,-1,0x4c0,1,-1,-1,0 
1,1,55,0,0,6378,.NOP,6369,6370,4,0,0,0,0,0,1,0,3,0,-1,2,32,0,0,-1,0x4b0,-1,-1,-1,0 
1,1,58,0,0,6381,.BRA,6371,6373,4,0,0,0,0,0,100,0,7,0,-1,4,1,0,0,-1,0x4e0,-1,-1,-1,0 
1,1,59,0,0,6383,.IADD3,6373,6374,4,2,1,0,0,0,6,0,3,0,-1,2,1,0,0,-1,0x7f0,-1,-1,-1,0 
1,1,60,0,0,6384,.IADD3,6373,6375,4,2,1,0,0,0,6,0,3,0,-1,2,1,0,0,-1,0x800,-1,-1,-1,0 
1,1,61,0,0,6384,.BSYNC,6375,6376,4,0,0,0,0,0,100,0,7,0,-1,4,1,0,0,-1,0x810,-1,-1,-1,0 
1,1,62,0,0,6386,.ISETP.NE.AND,6375,6377,4,1,0,0,0,0,6,0,3,0,-1,2,31,0,0,-1,0x4f0,-1,-1,-1,0 
1,1,63,0,0,6392,.IMAD.MOV.U32,6377,6383,4,2,1,0,0,0,6,0,3,0,-1,2,31,0,0,-1,0x500,-1,-1,-1,0 
1,1,64,0,0,6393,.ISETP.EQ.AND,6377,6384,4,2,0,0,0,0,6,0,3,0,-1,2,31,0,0,-1,0x510,-1,-1,-1,0 
1,1,65,0,0,6394,.IMAD.MOV.U32,6384,6385,4,2,1,0,0,0,6,0,3,0,-1,2,31,0,0,-1,0x520,-1,-1,-1,0 
1,1,66,0,0,6395,.ISETP.NE.AND,6384,6386,4,2,0,0,0,0,6,0,3,0,-1,2,31,0,0,-1,0x530,-1,-1,-1,0 
1,1,67,0,0,6396,.IMAD.MOV.U32,6386,6387,4,2,1,0,0,0,6,0,3,0,-1,2,31,0,0,-1,0x540,-1,-1,-1,0 
1,1,57,0,0,6396,.LDS.U,6371,6372,1,1,1,1,0,4,8,0,6,0,-1,1,32,0,0,-1,0x4d0,-1,-1,-1,0 
1,1,68,0,0,6397,.IMAD.MOV.U32,6386,6388,4,2,1,0,0,0,6,0,3,0,-1,2,31,0,0,-1,0x550,-1,-1,-1,0 
1,1,69,0,0,6397,.BRA,6388,6389,4,0,0,0,0,0,100,0,7,0,-1,4,2,0,0,-1,0x560,-1,-1,-1,0 
1,1,70,0,0,6398,.BSYNC,6388,6390,4,0,0,0,0,0,100,0,7,0,-1,4,1,0,0,-1,0x810,-1,-1,-1,0 
1,1,71,0,0,6400,.ISETP.EQ.AND,6390,6391,4,1,0,0,0,0,6,0,3,0,-1,2,30,0,0,-1,0x570,-1,-1,-1,0 
1,1,72,0,0,6401,.IMAD.MOV.U32,6390,6392,4,2,1,0,0,0,6,0,3,0,-1,2,30,0,0,-1,0x580,-1,-1,-1,0 
1,1,73,0,0,6402,.ISETP.NE.AND,6392,6393,4,1,0,0,0,0,6,0,3,0,-1,2,30,0,0,-1,0x590,-1,-1,-1,0 
1,1,74,0,0,6404,.IMAD.MOV.U32,6392,6394,4,2,1,0,0,0,6,0,3,0,-1,2,30,0,0,-1,0x5a0,-1,-1,-1,0 
1,1,75,0,0,6405,.IMAD.MOV.U32,6394,6396,4,2,1,0,0,0,6,0,3,0,-1,2,30,0,0,-1,0x5b0,-1,-1,-1,0 
1,1,76,0,0,6406,.IMAD.MOV.U32,6394,6397,4,2,1,0,0,0,6,0,3,0,-1,2,30,0,0,-1,0x5c0,-1,-1,-1,0 
1,1,77,0,0,6406,.BRA,6397,6398,4,0,0,0,0,0,100,0,7,0,-1,4,1,0,0,-1,0x5d0,-1,-1,-1,0 
1,1,78,0,0,6409,.ISETP.EQ.AND,6397,6399,4,2,0,0,0,0,6,0,3,0,-1,2,30,0,0,-1,0x5e0,-1,-1,-1,0 
1,1,79,0,0,6413,.IMAD.MOV.U32,6399,6404,4,2,1,0,0,0,6,0,3,0,-1,2,30,0,0,-1,0x5f0,-1,-1,-1,0 
1,1,80,0,0,6414,.ISETP.NE.AND,6399,6405,4,2,0,0,0,0,6,0,3,0,-1,2,30,0,0,-1,0x600,-1,-1,-1,0 
1,1,81,0,0,6415,.IMAD.MOV.U32,6405,6406,4,2,1,0,0,0,6,0,3,0,-1,2,30,0,0,-1,0x610,-1,-1,-1,0 
1,1,82,0,0,6415,.MOV,6405,6407,4,0,1,0,0,0,1,0,3,0,-1,2,30,0,0,-1,0x620,-1,-1,-1,0 
1,1,83,0,0,6417,.IMAD.MOV.U32,6407,6408,4,2,1,0,0,0,6,0,3,0,-1,2,30,0,0,-1,0x630,-1,-1,-1,0 
1,1,84,0,0,6417,.BRA,6407,6409,4,0,0,0,0,0,100,0,7,0,-1,4,0,0,0,-1,0x640,-1,-1,-1,0 
1,1,85,0,0,6426,.IADD3,6409,6417,4,2,1,0,0,0,6,0,3,0,-1,2,14,0,0,-1,0x650,-1,-1,-1,0 
1,1,86,0,0,6427,.IADD3,6409,6418,4,2,1,0,0,0,6,0,3,0,-1,2,14,0,0,-1,0x660,-1,-1,-1,0 
1,1,87,0,0,6428,.IADD3,6418,6419,4,2,1,0,0,0,6,0,3,0,-1,2,14,0,0,-1,0x670,-1,-1,-1,0 
1,1,88,0,0,6429,.IADD3,6418,6420,4,2,1,0,0,0,6,0,3,0,-1,2,14,0,0,-1,0x680,-1,-1,-1,0 
1,1,89,0,0,6429,.BRA,6420,6421,4,0,0,0,0,0,100,0,7,0,-1,4,14,0,0,-1,0x690,-1,-1,-1,0 
1,1,90,0,0,6430,.BSYNC,6420,6422,4,0,0,0,0,0,100,0,7,0,-1,4,14,0,0,-1,0x810,-1,-1,-1,0 
1,1,91,0,0,6431,.BMOV.32.CLEAR,6422,6423,4,0,1,0,0,0,100,0,7,0,-1,4,16,0,0,-1,0x6a0,-1,-1,-1,0 
1,1,92,0,0,6432,.BSSY,6422,6424,4,0,0,0,0,0,100,0,7,0,-1,4,16,0,0,-1,0x6b0,-1,-1,-1,0 
1,1,93,0,0,6433,.BRA,6424,6425,4,0,0,0,0,0,100,0,7,0,-1,4,1,0,0,-1,0x6c0,-1,-1,-1,0 
1,1,94,0,0,6440,.IADD3,6424,6431,4,2,1,0,0,0,6,0,3,0,-1,2,1,0,0,-1,0x790,-1,-1,-1,0 
1,1,95,0,0,6441,.IADD3,6431,6432,4,2,1,0,0,0,6,0,3,0,-1,2,1,0,0,-1,0x7a0,-1,-1,-1,0 
1,1,96,0,0,6442,.IADD3,6431,6433,4,2,1,0,0,0,6,0,3,0,-1,2,1,0,0,-1,0x7b0,-1,-1,-1,0 
1,1,97,0,0,6442,.BSYNC,6433,6434,4,0,0,0,0,0,100,0,7,0,-1,4,1,0,0,-1,0x7c0,-1,-1,-1,0 
1,1,98,0,0,6443,.BMOV.32.CLEAR,6433,6435,4,0,1,0,0,0,100,0,7,0,-1,4,15,0,0,-1,0x6d0,-1,-1,-1,0 
1,1,99,0,0,6444,.BSSY,6435,6436,4,0,0,0,0,0,100,0,7,0,-1,4,15,0,0,-1,0x6e0,-1,-1,-1,0 
1,1,100,0,0,6445,.BRA,6435,6437,4,0,0,0,0,0,100,0,7,0,-1,4,0,0,0,-1,0x6f0,-1,-1,-1,0 
1,1,101,0,0,6452,.IADD3,6437,6443,4,2,1,0,0,0,6,0,3,0,-1,2,14,0,0,-1,0x700,-1,-1,-1,0 
1,1,102,0,0,6461,.IMAD.MOV.U32,6437,6452,4,3,1,0,0,0,6,0,3,0,-1,2,1,0,0,-1,0x710,-1,-1,-1,0 
1,1,103,0,0,6462,.IADD3,6452,6453,4,2,1,0,0,0,6,0,3,0,-1,2,15,0,0,-1,0x720,-1,-1,-1,0 
1,1,104,0,0,6462,.BRA,6452,6454,4,0,0,0,0,0,100,0,7,0,-1,4,15,0,0,-1,0x730,-1,-1,-1,0 
1,1,105,0,0,6463,.BSYNC,6454,6455,4,0,0,0,0,0,100,0,7,0,-1,4,15,0,0,-1,0x760,-1,-1,-1,0 
1,1,106,0,0,6465,.IADD3,6454,6456,4,2,1,0,0,0,6,0,3,0,-1,2,15,0,0,-1,0x770,-1,-1,-1,0 
1,1,107,0,0,6465,.BRA,6456,6457,4,0,0,0,0,0,100,0,7,0,-1,4,15,0,0,-1,0x780,-1,-1,-1,0 
1,1,108,0,0,6466,.BSYNC,6456,6458,4,0,0,0,0,0,100,0,7,0,-1,4,15,0,0,-1,0x7c0,-1,-1,-1,0 
1,1,109,0,0,6468,.IADD3,6458,6459,4,2,1,0,0,0,6,0,3,0,-1,2,16,0,0,-1,0x7d0,-1,-1,-1,0 
1,1,110,0,0,6468,.BRA,6458,6460,4,0,0,0,0,0,100,0,7,0,-1,4,16,0,0,-1,0x7e0,-1,-1,-1,0 
1,1,111,0,0,6469,.BSYNC,6460,6461,4,0,0,0,0,0,100,0,7,0,-1,4,16,0,0,-1,0x810,-1,-1,-1,0 
1,1,113,0,0,6477,.BMOV.32.CLEAR,6468,6469,4,0,1,0,0,0,100,0,7,0,-1,4,32,0,0,-1,0x830,-1,-1,-1,0 
1,1,114,0,0,6478,.BSSY,6468,6470,4,0,0,0,0,0,100,0,7,0,-1,4,32,0,0,-1,0x840,-1,-1,-1,0 
1,1,115,0,0,6480,.FMUL,6470,6471,4,2,1,0,0,0,5,0,1,0,-1,2,32,0,0,-1,0x850,-1,-1,-1,0 
1,1,112,0,0,6493,.LDS.U,6460,6468,1,1,1,1,0,4,8,0,6,0,-1,1,32,0,0,-1,0x820,-1,-1,-1,0 
1,1,116,0,0,6496,.LDS.U,6470,6472,1,1,1,1,0,4,8,0,6,0,-1,1,32,0,0,-1,0x860,-1,-1,-1,0 
1,1,117,0,0,6498,.LDS.U,6472,6473,1,1,1,1,0,4,8,0,6,0,-1,1,32,0,0,-1,0x870,-1,-1,-1,0 
1,1,118,0,0,6500,.LDS.U,6472,6474,1,1,1,1,0,4,8,0,6,0,-1,1,32,0,0,-1,0x880,-1,-1,-1,0 
1,1,119,0,0,6502,.FADD,6474,6493,4,2,1,0,0,0,5,0,1,0,-1,2,32,0,0,-1,0x890,-1,-1,-1,0 
1,1,120,0,0,6505,.FADD,6474,6496,4,2,1,0,0,0,5,0,1,0,-1,2,32,0,0,-1,0x8a0,-1,-1,-1,0 
1,1,121,0,0,6511,.FMUL,6496,6502,4,2,1,0,0,0,5,0,1,0,-1,2,32,0,0,-1,0x8b0,-1,-1,-1,0 
1,1,122,0,0,6512,.FADD,6496,6503,4,2,1,0,0,0,5,0,1,0,-1,2,32,0,0,-1,0x8c0,-1,-1,-1,0 
1,1,123,0,0,6512,.MOV,6503,6504,4,0,1,0,0,0,1,0,3,0,-1,2,32,0,0,-1,0x8d0,-1,-1,-1,0 
1,1,124,0,0,6520,.FFMA,6503,6511,4,3,1,0,0,0,5,0,1,0,-1,2,32,0,0,-1,0x8e0,-1,-1,-1,0 
1,1,125,0,0,6521,.FADD,6511,6512,4,2,1,0,0,0,5,0,1,0,-1,2,32,0,0,-1,0x8f0,-1,-1,-1,0 
1,1,126,0,0,6529,.FFMA,6511,6520,4,3,1,0,0,0,5,0,1,0,-1,2,32,0,0,-1,0x900,-1,-1,-1,0 
1,1,127,0,0,6538,.FFMA,6520,6529,4,3,1,0,0,0,5,0,1,0,-1,2,32,0,0,-1,0x910,-1,-1,-1,0 
1,1,128,0,0,6538,.CALL.REL.NOINC,6520,6530,4,0,0,0,0,0,100,0,7,0,-1,4,32,0,0,-1,0x920,-1,-1,-1,0 
1,1,129,0,0,6541,.SHFL.IDX,6530,6531,4,4,0,0,0,0,1,0,3,0,-1,2,0,0,0,-1,0x1130,-1,-1,-1,0 
1,1,130,0,0,6547,.FCHK,6530,6538,4,2,0,0,0,0,5,0,1,0,-1,2,32,0,0,-1,0x1140,-1,-1,-1,0 
1,1,131,0,0,6547,.BRA,6538,6539,4,0,0,0,0,0,100,0,7,0,-1,4,0,0,0,-1,0x1150,-1,-1,-1,0 
1,1,133,0,0,6550,.FADD.FTZ,6540,6541,4,2,1,0,0,0,5,0,1,0,-1,2,32,0,0,-1,0x1170,-1,-1,-1,0 
1,1,132,0,0,6565,.MUFU.RCP,6538,6540,20,1,1,0,0,0,2,0,4,0,-1,8,32,0,0,-1,0x1160,-1,-1,-1,0 
1,1,134,0,0,6574,.FFMA,6540,6565,4,2,1,0,0,0,5,0,1,0,-1,2,32,0,0,-1,0x1180,-1,-1,-1,0 
1,1,135,0,0,6583,.FFMA,6565,6574,4,3,1,0,0,0,5,0,1,0,-1,2,32,0,0,-1,0x1190,-1,-1,-1,0 
1,1,136,0,0,6592,.FFMA,6565,6583,4,3,1,0,0,0,5,0,1,0,-1,2,32,0,0,-1,0x11a0,-1,-1,-1,0 
1,1,137,0,0,6601,.FFMA,6583,6592,4,3,1,0,0,0,5,0,1,0,-1,2,32,0,0,-1,0x11b0,-1,-1,-1,0 
1,1,138,0,0,6610,.FFMA,6583,6601,4,3,1,0,0,0,5,0,1,0,-1,2,32,0,0,-1,0x11c0,-1,-1,-1,0 
1,1,139,0,0,6619,.FFMA,6601,6610,4,3,1,0,0,0,5,0,1,0,-1,2,32,0,0,-1,0x11d0,-1,-1,-1,0 
1,1,140,0,0,6628,.FFMA,6601,6619,4,3,1,0,0,0,5,0,1,0,-1,2,32,0,0,-1,0x11e0,-1,-1,-1,0 
1,1,141,0,0,6629,.IMAD.MOV.U32,6619,6620,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x11f0,-1,-1,-1,0 
1,1,142,0,0,6629,.RET.REL.NODEC,6619,6621,4,0,1,0,0,0,100,0,7,0,-1,4,32,0,0,-1,0x1200,-1,-1,-1,0 
1,1,143,0,0,6630,.BSYNC,6621,6622,4,0,0,0,0,0,100,0,7,0,-1,4,32,0,0,-1,0x930,-1,-1,-1,0 
1,1,144,0,0,6632,.FADD,6621,6623,4,2,1,0,0,0,5,0,1,0,-1,2,32,0,0,-1,0x940,-1,-1,-1,0 
1,1,145,0,0,6632,.BMOV.32.CLEAR,6623,6624,4,0,1,0,0,0,100,0,7,0,-1,4,32,0,0,-1,0x950,-1,-1,-1,0 
1,1,146,0,0,6633,.BSSY,6623,6625,4,0,0,0,0,0,100,0,7,0,-1,4,32,0,0,-1,0x960,-1,-1,-1,0 
1,1,148,0,0,6641,.MOV,6625,6633,4,0,1,0,0,0,1,0,3,0,-1,2,32,0,0,-1,0x980,-1,-1,-1,0 
1,1,147,0,0,6642,.IMAD.MOV.U32,6625,6632,4,3,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x970,-1,-1,-1,0 
1,1,149,0,0,6643,.FADD,6633,6634,4,2,1,0,0,0,5,0,1,0,-1,2,32,0,0,-1,0x990,-1,-1,-1,0 
1,1,150,0,0,6644,.IMAD.MOV.U32,6633,6635,4,3,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x9a0,-1,-1,-1,0 
1,1,151,0,0,6652,.FADD,6635,6643,4,2,1,0,0,0,5,0,1,0,-1,2,32,0,0,-1,0x9b0,-1,-1,-1,0 
1,1,152,0,0,6652,.CALL.REL.NOINC,6635,6644,4,0,0,0,0,0,100,0,7,0,-1,4,32,0,0,-1,0x9c0,-1,-1,-1,0 
1,1,153,0,0,6655,.SHFL.IDX,6644,6645,4,4,0,0,0,0,1,0,3,0,-1,2,0,0,0,-1,0x1130,-1,-1,-1,0 
1,1,154,0,0,6661,.FCHK,6644,6652,4,2,0,0,0,0,5,0,1,0,-1,2,32,0,0,-1,0x1140,-1,-1,-1,0 
1,1,155,0,0,6661,.BRA,6652,6653,4,0,0,0,0,0,100,0,7,0,-1,4,0,0,0,-1,0x1150,-1,-1,-1,0 
1,1,157,0,0,6664,.FADD.FTZ,6654,6655,4,2,1,0,0,0,5,0,1,0,-1,2,32,0,0,-1,0x1170,-1,-1,-1,0 
1,1,156,0,0,6679,.MUFU.RCP,6652,6654,20,1,1,0,0,0,2,0,4,0,-1,8,32,0,0,-1,0x1160,-1,-1,-1,0 
1,1,158,0,0,6688,.FFMA,6654,6679,4,2,1,0,0,0,5,0,1,0,-1,2,32,0,0,-1,0x1180,-1,-1,-1,0 
1,1,159,0,0,6697,.FFMA,6679,6688,4,3,1,0,0,0,5,0,1,0,-1,2,32,0,0,-1,0x1190,-1,-1,-1,0 
1,1,160,0,0,6706,.FFMA,6679,6697,4,3,1,0,0,0,5,0,1,0,-1,2,32,0,0,-1,0x11a0,-1,-1,-1,0 
1,1,161,0,0,6715,.FFMA,6697,6706,4,3,1,0,0,0,5,0,1,0,-1,2,32,0,0,-1,0x11b0,-1,-1,-1,0 
1,1,162,0,0,6724,.FFMA,6697,6715,4,3,1,0,0,0,5,0,1,0,-1,2,32,0,0,-1,0x11c0,-1,-1,-1,0 
1,1,163,0,0,6733,.FFMA,6715,6724,4,3,1,0,0,0,5,0,1,0,-1,2,32,0,0,-1,0x11d0,-1,-1,-1,0 
1,1,164,0,0,6742,.FFMA,6715,6733,4,3,1,0,0,0,5,0,1,0,-1,2,32,0,0,-1,0x11e0,-1,-1,-1,0 
1,1,165,0,0,6743,.IMAD.MOV.U32,6733,6734,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x11f0,-1,-1,-1,0 
1,1,166,0,0,6743,.RET.REL.NODEC,6733,6735,4,0,1,0,0,0,100,0,7,0,-1,4,32,0,0,-1,0x1200,-1,-1,-1,0 
1,1,167,0,0,6744,.BSYNC,6735,6736,4,0,0,0,0,0,100,0,7,0,-1,4,32,0,0,-1,0x9d0,-1,-1,-1,0 
